User, Action, Channel Name, UNIX Time, ISO8601 Local Time
W_Name#2703,leave,Gamer 3,1643512121.4234471,2022-01-30T03:08:41.423495
DiceMaker#0286,join,Gamer 3,1643512135.2090092,2022-01-30T03:08:55.209055
Liam Straub#3257,leave,Codimg Zoney,1643512521.9615593,2022-01-30T03:15:21.961605
Liam Straub#3257,join,Study Bar 4,1643512521.9617136,2022-01-30T03:15:21.961735
Annabelle B#6621,join,Gamer 3,1643512606.6878452,2022-01-30T03:16:46.687873
tomlins212#4429,leave,Codimg Zoney,1643512873.1553397,2022-01-30T03:21:13.155390
Tangent#0184,leave,Codimg Zoney,1643513339.7274048,2022-01-30T03:28:59.727453
Tangent#0184,join,Study Bar 4,1643513339.7275636,2022-01-30T03:28:59.727585
Tangent#0184,leave,Study Bar 4,1643513345.0127947,2022-01-30T03:29:05.012833
Tangent#0184,join,Gamer 3,1643513345.01292,2022-01-30T03:29:05.012935
Good Nut#6488,leave,Codimg Zoney,1643513446.36587,2022-01-30T03:30:46.365899
Liam Straub#3257,leave,Study Bar 4,1643513494.8314705,2022-01-30T03:31:34.831518
Daniel the maniel#7678,leave,Gamer 3,1643514201.4368315,2022-01-30T03:43:21.436880
Liam Straub#3257,join,Gamer 3,1643514524.1092398,2022-01-30T03:48:44.109268
Tangent#0184,leave,Gamer 3,1643516365.9648683,2022-01-30T04:19:25.964919
Tangent#0184,join,Gamer 3,1643516395.1035352,2022-01-30T04:19:55.103580
ClockworkGold#8535,leave,Gamer 3,1643518149.9468477,2022-01-30T04:49:09.946895
ClockworkGold#8535,join,Gamer 3,1643518152.1712186,2022-01-30T04:49:12.171264
DiceMaker#0286,leave,Gamer 3,1643518177.4443846,2022-01-30T04:49:37.444432
DiceMaker#0286,join,Gamer 3,1643518185.1726942,2022-01-30T04:49:45.172730
DiceMaker#0286,leave,Gamer 3,1643518194.7442446,2022-01-30T04:49:54.744291
Annabelle B#6621,leave,Gamer 3,1643518671.4685519,2022-01-30T04:57:51.468602
Annabelle B#6621,join,Gamer 3,1643519672.7349868,2022-01-30T05:14:32.735032
Iron Horse#7419,leave,Gamer 3,1643521144.1280837,2022-01-30T05:39:04.128130
Peter#9962,join,Gamer 3,1643521453.5729232,2022-01-30T05:44:13.572965
ClockworkGold#8535,leave,Gamer 3,1643522422.9670048,2022-01-30T06:00:22.967051
Liam Straub#3257,leave,Gamer 3,1643523157.8251467,2022-01-30T06:12:37.825189
Daniel the maniel#7678,join,Gamer 3,1643523469.3309054,2022-01-30T06:17:49.330946
DiceMaker#0286,join,Gamer 3,1643523730.0742755,2022-01-30T06:22:10.074320
Peter#9962,leave,Gamer 3,1643524039.0691433,2022-01-30T06:27:19.069184
DiceMaker#0286,leave,Gamer 3,1643524108.8030012,2022-01-30T06:28:28.803047
Daniel the maniel#7678,leave,Gamer 3,1643524531.6456177,2022-01-30T06:35:31.645665
Annabelle B#6621,leave,Gamer 3,1643524651.6259694,2022-01-30T06:37:31.626011
DiceMaker#0286,join,Gamer 3,1643529856.045859,2022-01-30T08:04:16.045888
DiceMaker#0286,leave,Gamer 3,1643530476.0291553,2022-01-30T08:14:36.029201
JOSH CARLSON#6495,leave,Gamer 3,1643531493.46804,2022-01-30T08:31:33.468084
Tangent#0184,leave,Gamer 3,1643531511.4968557,2022-01-30T08:31:51.496907
Liam Straub#3257,join,Gamer 3,1643562626.6141362,2022-01-30T17:10:26.614174
donwersa#8598,join,Gamer 3,1643563419.9428124,2022-01-30T17:23:39.942857
DiceMaker#0286,join,Gamer 3,1643564294.0599666,2022-01-30T17:38:14.060010
Daniel the maniel#7678,join,Gamer 3,1643565634.2243824,2022-01-30T18:00:34.224427
Daniel the maniel#7678,leave,Gamer 3,1643566811.3915286,2022-01-30T18:20:11.391574
donwersa#8598,leave,Gamer 3,1643570654.273125,2022-01-30T19:24:14.273175
donwersa#8598,join,Asleep,1643570654.2732935,2022-01-30T19:24:14.273342
DiceMaker#0286,leave,Gamer 3,1643570661.9379694,2022-01-30T19:24:21.938012
donwersa#8598,leave,Asleep,1643570699.3912854,2022-01-30T19:24:59.391327
donwersa#8598,join,Gamer 3,1643570699.3914232,2022-01-30T19:24:59.391441
Liam Straub#3257,leave,Gamer 3,1643571264.027539,2022-01-30T19:34:24.027587
Liam Straub#3257,join,Asleep,1643571264.0276937,2022-01-30T19:34:24.027717
Liam Straub#3257,leave,Asleep,1643571407.7892728,2022-01-30T19:36:47.789301
Liam Straub#3257,join,Gamer 3,1643571407.7893658,2022-01-30T19:36:47.789377
Tangent#0184,join,Gamer 3,1643572038.243105,2022-01-30T19:47:18.243145
Liam Straub#3257,leave,Gamer 3,1643573078.1040173,2022-01-30T20:04:38.104063
donwersa#8598,leave,Gamer 3,1643573079.4879003,2022-01-30T20:04:39.487936
DiceMaker#0286,join,Gamer 3,1643573632.053953,2022-01-30T20:13:52.053997
Tangent#0184,leave,Gamer 3,1643576513.109463,2022-01-30T21:01:53.109507
Tangent#0184,join,Asleep,1643576513.1096127,2022-01-30T21:01:53.109635
DiceMaker#0286,leave,Gamer 3,1643576518.2696745,2022-01-30T21:01:58.269717
Tangent#0184,leave,Asleep,1643578376.3300424,2022-01-30T21:32:56.330087
Tangent#0184,join,General,1643578376.3301923,2022-01-30T21:32:56.330214
Good Nut#6488,join,General,1643581805.9557853,2022-01-30T22:30:05.955819
Abby/Mrs. Nut#4051,join,General,1643584570.844823,2022-01-30T23:16:10.844868
Liam Straub#3257,join,General,1643585226.216747,2022-01-30T23:27:06.216788
jazzy#0143,join,General,1643585710.4224896,2022-01-30T23:35:10.422520
Abby/Mrs. Nut#4051,leave,General,1643587149.380426,2022-01-30T23:59:09.380454
Abby/Mrs. Nut#4051,join,General,1643587151.1152468,2022-01-30T23:59:11.115289
JOSH CARLSON#6495,join,General,1643587544.065496,2022-01-31T00:05:44.065536
JOSH CARLSON#6495,leave,General,1643587978.243422,2022-01-31T00:12:58.243456
Daniel the maniel#7678,join,General,1643589157.7303755,2022-01-31T00:32:37.730421
Daniel the maniel#7678,leave,General,1643589307.173354,2022-01-31T00:35:07.173395
Iron Horse#7419,join,General,1643591084.4078066,2022-01-31T01:04:44.407841
Good Nut#6488,leave,General,1643591222.703543,2022-01-31T01:07:02.703588
Good Nut#6488,join,Asleep,1643591222.703696,2022-01-31T01:07:02.703719
Peter#9962,join,General,1643591623.465742,2022-01-31T01:13:43.465789
Daniel the maniel#7678,join,General,1643591748.4878266,2022-01-31T01:15:48.487874
Iron Horse#7419,leave,General,1643591756.378097,2022-01-31T01:15:56.378146
Iron Horse#7419,join,Gamer 3,1643591756.378262,2022-01-31T01:15:56.378283
Tangent#0184,leave,General,1643591760.8735166,2022-01-31T01:16:00.873562
Tangent#0184,join,Gamer 3,1643591760.8736665,2022-01-31T01:16:00.873688
Peter#9962,leave,General,1643591766.7612746,2022-01-31T01:16:06.761317
Peter#9962,join,Gamer 3,1643591766.761413,2022-01-31T01:16:06.761430
Iron Horse#7419,leave,Gamer 3,1643591770.2510028,2022-01-31T01:16:10.251032
Iron Horse#7419,join,Codimg Zoney,1643591770.251096,2022-01-31T01:16:10.251106
Daniel the maniel#7678,leave,General,1643591771.120447,2022-01-31T01:16:11.120491
Daniel the maniel#7678,join,Gamer 3,1643591771.1205955,2022-01-31T01:16:11.120618
Iron Horse#7419,leave,Codimg Zoney,1643591774.2154589,2022-01-31T01:16:14.215507
Iron Horse#7419,join,Gamer 3,1643591774.2156153,2022-01-31T01:16:14.215639
DrDooglestein#0148,join,Gamer 3,1643592032.645357,2022-01-31T01:20:32.645401
Good Nut#6488,leave,Asleep,1643593043.7728548,2022-01-31T01:37:23.772909
Good Nut#6488,join,General,1643593043.7730293,2022-01-31T01:37:23.773052
Abby/Mrs. Nut#4051,leave,General,1643593070.7449737,2022-01-31T01:37:50.745019
Abby/Mrs. Nut#4051,join,Gamer 3,1643593070.7451277,2022-01-31T01:37:50.745149
JOSH CARLSON#6495,join,Gamer 3,1643593472.8664966,2022-01-31T01:44:32.866541
JOSH CARLSON#6495,leave,Gamer 3,1643593652.1433039,2022-01-31T01:47:32.143350
MaxDeVos#0202,join,The Poop(ing) Deck,1643593664.802108,2022-01-31T01:47:44.802147
MaxDeVos#0202,leave,The Poop(ing) Deck,1643593666.5703342,2022-01-31T01:47:46.570372
MaxDeVos#0202,join,Codimg Zoney,1643593666.5704563,2022-01-31T01:47:46.570473
0wen#3644,join,Codimg Zoney,1643593708.5383644,2022-01-31T01:48:28.538397
MaxDeVos#0202,leave,Codimg Zoney,1643593943.891684,2022-01-31T01:52:23.891725
MaxDeVos#0202,join,General,1643593943.8918226,2022-01-31T01:52:23.891842
MaxDeVos#0202,leave,General,1643593944.842076,2022-01-31T01:52:24.842104
MaxDeVos#0202,join,Codimg Zoney,1643593944.8421671,2022-01-31T01:52:24.842178
Annabelle B#6621,join,Gamer 3,1643594840.108252,2022-01-31T02:07:20.108296
jazzy#0143,leave,General,1643595142.2239532,2022-01-31T02:12:22.224004
jazzy#0143,join,Codimg Zoney,1643595142.2241197,2022-01-31T02:12:22.224141
Good Nut#6488,leave,General,1643595293.7189722,2022-01-31T02:14:53.719014
Good Nut#6488,join,Codimg Zoney,1643595293.7191086,2022-01-31T02:14:53.719128
Liam Straub#3257,leave,General,1643595337.439305,2022-01-31T02:15:37.439334
Liam Straub#3257,join,Gamer 3,1643595337.4393983,2022-01-31T02:15:37.439410
Liam Straub#3257,leave,Gamer 3,1643595340.551926,2022-01-31T02:15:40.551966
Liam Straub#3257,join,Codimg Zoney,1643595340.5520601,2022-01-31T02:15:40.552079
Abby/Mrs. Nut#4051,leave,Gamer 3,1643595348.1710958,2022-01-31T02:15:48.171137
Abby/Mrs. Nut#4051,join,Codimg Zoney,1643595348.1712291,2022-01-31T02:15:48.171248
JOSH CARLSON#6495,join,Gamer 3,1643595687.9144676,2022-01-31T02:21:27.914516
tergav17#1945,join,Codimg Zoney,1643596669.1521428,2022-01-31T02:37:49.152189
Darkand#0021,join,Gamer 3,1643596846.3954036,2022-01-31T02:40:46.395449
Abby/Mrs. Nut#4051,leave,Codimg Zoney,1643597027.3293529,2022-01-31T02:43:47.329384
Peter#9962,leave,Gamer 3,1643597323.6685393,2022-01-31T02:48:43.668581
tomlins212#4429,join,Codimg Zoney,1643597375.1932628,2022-01-31T02:49:35.193309
DiceMaker#0286,join,Codimg Zoney,1643597932.1460202,2022-01-31T02:58:52.146065
AllRickyBobby#5706,join,Gamer 3,1643598078.5035386,2022-01-31T03:01:18.503595
AllRickyBobby#5706,leave,Gamer 3,1643598106.4453015,2022-01-31T03:01:46.445348
AllRickyBobby#5706,join,Gamer 3,1643598111.139232,2022-01-31T03:01:51.139276
AllRickyBobby#5706,leave,Gamer 3,1643599197.8018086,2022-01-31T03:19:57.801854
AllRickyBobby#5706,join,Codimg Zoney,1643599197.8019576,2022-01-31T03:19:57.801976
AllRickyBobby#5706,leave,Codimg Zoney,1643599224.1699538,2022-01-31T03:20:24.169982
AllRickyBobby#5706,join,Gamer 3,1643599224.1700456,2022-01-31T03:20:24.170056
Iron Horse#7419,leave,Gamer 3,1643600005.999306,2022-01-31T03:33:25.999350
Daniel the maniel#7678,leave,Gamer 3,1643600059.1907387,2022-01-31T03:34:19.190766
Daniel the maniel#7678,join,Gamer 3,1643600063.3601708,2022-01-31T03:34:23.360217
AllRickyBobby#5706,leave,Gamer 3,1643600145.9882526,2022-01-31T03:35:45.988300
AllRickyBobby#5706,join,Codimg Zoney,1643600145.98841,2022-01-31T03:35:45.988431
AllRickyBobby#5706,leave,Codimg Zoney,1643600310.4055326,2022-01-31T03:38:30.405576
AllRickyBobby#5706,join,Gamer 3,1643600310.4056728,2022-01-31T03:38:30.405691
AllRickyBobby#5706,leave,Gamer 3,1643600408.9127214,2022-01-31T03:40:08.912776
AllRickyBobby#5706,join,Codimg Zoney,1643600408.9128954,2022-01-31T03:40:08.912917
Daniel the maniel#7678,leave,Gamer 3,1643600458.0339494,2022-01-31T03:40:58.033995
MaxDeVos#0202,leave,Codimg Zoney,1643600735.0772333,2022-01-31T03:45:35.077280
tergav17#1945,leave,Codimg Zoney,1643600739.762393,2022-01-31T03:45:39.762438
AllRickyBobby#5706,leave,Codimg Zoney,1643600739.981355,2022-01-31T03:45:39.981395
AllRickyBobby#5706,join,Gamer 3,1643600739.9814894,2022-01-31T03:45:39.981509
0wen#3644,leave,Codimg Zoney,1643600742.7212489,2022-01-31T03:45:42.721287
jazzy#0143,leave,Codimg Zoney,1643600743.0707364,2022-01-31T03:45:43.070786
tomlins212#4429,leave,Codimg Zoney,1643600756.4123464,2022-01-31T03:45:56.412375
Liam Straub#3257,leave,Codimg Zoney,1643600766.7674108,2022-01-31T03:46:06.767484
DiceMaker#0286,leave,Codimg Zoney,1643600770.133079,2022-01-31T03:46:10.133123
DiceMaker#0286,join,Gamer 3,1643600770.133229,2022-01-31T03:46:10.133250
Darkand#0021,leave,Gamer 3,1643600777.3169127,2022-01-31T03:46:17.316960
Good Nut#6488,leave,Codimg Zoney,1643600834.1356952,2022-01-31T03:47:14.135743
Annabelle B#6621,leave,Gamer 3,1643602319.0614598,2022-01-31T04:11:59.061506
DrDooglestein#0148,leave,Gamer 3,1643602708.6913939,2022-01-31T04:18:28.691494
AllRickyBobby#5706,leave,Gamer 3,1643607191.9288595,2022-01-31T05:33:11.928907
AllRickyBobby#5706,join,Gamer 3,1643607198.8094745,2022-01-31T05:33:18.809514
AllRickyBobby#5706,leave,Gamer 3,1643608394.0910978,2022-01-31T05:53:14.091149
DiceMaker#0286,leave,Gamer 3,1643608400.881139,2022-01-31T05:53:20.881179
JOSH CARLSON#6495,leave,Gamer 3,1643608451.2945404,2022-01-31T05:54:11.294587
Tangent#0184,leave,Gamer 3,1643608453.6373029,2022-01-31T05:54:13.637343
MaxDeVos#0202,join,Gamer 3,1643667097.909921,2022-01-31T22:11:37.909965
tergav17#1945,join,Gamer 3,1643667647.7910073,2022-01-31T22:20:47.791052
0wen#3644,join,Gamer 3,1643670718.5089562,2022-01-31T23:11:58.508996
Daniel the maniel#7678,join,Gamer 3,1643671463.551595,2022-01-31T23:24:23.551640
JOSH CARLSON#6495,join,Gamer 3,1643671486.8013887,2022-01-31T23:24:46.801434
Liam Straub#3257,join,Gamer 3,1643672339.4577308,2022-01-31T23:38:59.457765
Liam Straub#3257,leave,Gamer 3,1643672438.903594,2022-01-31T23:40:38.903640
Liam Straub#3257,join,General,1643672461.097575,2022-01-31T23:41:01.097624
DiceMaker#0286,join,Gamer 3,1643672862.1792266,2022-01-31T23:47:42.179268
DiceMaker#0286,leave,Gamer 3,1643672882.8588276,2022-01-31T23:48:02.858875
DiceMaker#0286,join,General,1643672882.8589807,2022-01-31T23:48:02.859003
0wen#3644,leave,Gamer 3,1643673417.58612,2022-01-31T23:56:57.586160
DiceMaker#0286,leave,General,1643673635.404066,2022-02-01T00:00:35.404111
Liam Straub#3257,leave,General,1643673693.721114,2022-02-01T00:01:33.721158
tergav17#1945,leave,Gamer 3,1643674057.8112597,2022-02-01T00:07:37.811307
JOSH CARLSON#6495,leave,Gamer 3,1643674066.2190256,2022-02-01T00:07:46.219072
MaxDeVos#0202,leave,Gamer 3,1643674477.9775434,2022-02-01T00:14:37.977596
Daniel the maniel#7678,leave,Gamer 3,1643674479.2599487,2022-02-01T00:14:39.259981
donwersa#8598,join,Gamer 3,1643675085.1312308,2022-02-01T00:24:45.131271
Annabelle B#6621,join,Gamer 3,1643675880.7856662,2022-02-01T00:38:00.785708
tomlins212#4429,join,Gamer 3,1643675920.5313885,2022-02-01T00:38:40.531433
Liam Straub#3257,join,Gamer 3,1643676053.8914845,2022-02-01T00:40:53.891532
Annabelle B#6621,leave,Gamer 3,1643676667.2871635,2022-02-01T00:51:07.287205
Colton R#7712,join,The Poop(ing) Deck,1643677826.40111,2022-02-01T01:10:26.401156
AllRickyBobby#5706,join,The Poop(ing) Deck,1643677894.038194,2022-02-01T01:11:34.038238
Iron Horse#7419,join,The Poop(ing) Deck,1643678728.876731,2022-02-01T01:25:28.876764
Daniel the maniel#7678,join,The Poop(ing) Deck,1643678869.9079664,2022-02-01T01:27:49.908007
DiceMaker#0286,join,The Poop(ing) Deck,1643678895.1331956,2022-02-01T01:28:15.133236
DiceMaker#0286,leave,The Poop(ing) Deck,1643678905.2639093,2022-02-01T01:28:25.263958
ClockworkGold#8535,join,The Poop(ing) Deck,1643679026.1391156,2022-02-01T01:30:26.139163
JOSH CARLSON#6495,join,The Poop(ing) Deck,1643679217.3744185,2022-02-01T01:33:37.374464
donwersa#8598,leave,Gamer 3,1643679427.5206733,2022-02-01T01:37:07.520720
Tangent#0184,join,Gamer 3,1643680508.0669851,2022-02-01T01:55:08.067030
DiceMaker#0286,join,Gamer 3,1643680662.2255943,2022-02-01T01:57:42.225637
Annabelle B#6621,join,General,1643682762.9737825,2022-02-01T02:32:42.973828
tomlins212#4429,leave,Gamer 3,1643682988.8391209,2022-02-01T02:36:28.839168
DrDooglestein#0148,join,General,1643683038.487759,2022-02-01T02:37:18.487803
tomlins212#4429,join,Gamer 3,1643683150.4007246,2022-02-01T02:39:10.400769
Peter#9962,join,General,1643683972.9386966,2022-02-01T02:52:52.938742
Daniel the maniel#7678,leave,The Poop(ing) Deck,1643685664.7296772,2022-02-01T03:21:04.729718
Tangent#0184,leave,Gamer 3,1643685671.9486158,2022-02-01T03:21:11.948662
Daniel the maniel#7678,join,The Poop(ing) Deck,1643685673.5017118,2022-02-01T03:21:13.501753
Tangent#0184,join,Gamer 3,1643685673.5751905,2022-02-01T03:21:13.575239
tomlins212#4429,leave,Gamer 3,1643685675.042731,2022-02-01T03:21:15.042775
tomlins212#4429,join,Gamer 3,1643685676.4544525,2022-02-01T03:21:16.454497
tomlins212#4429,leave,Gamer 3,1643685753.008475,2022-02-01T03:22:33.008521
DiceMaker#0286,leave,Gamer 3,1643686322.0579345,2022-02-01T03:32:02.057980
DiceMaker#0286,join,The Poop(ing) Deck,1643686322.0580897,2022-02-01T03:32:02.058111
Colton R#7712,leave,The Poop(ing) Deck,1643687002.3733194,2022-02-01T03:43:22.373361
Iron Horse#7419,leave,The Poop(ing) Deck,1643687003.5680697,2022-02-01T03:43:23.568117
AllRickyBobby#5706,leave,The Poop(ing) Deck,1643687075.063338,2022-02-01T03:44:35.063382
AllRickyBobby#5706,join,General,1643687075.0634925,2022-02-01T03:44:35.063515
JOSH CARLSON#6495,leave,The Poop(ing) Deck,1643687075.2098186,2022-02-01T03:44:35.209864
JOSH CARLSON#6495,join,General,1643687075.2099733,2022-02-01T03:44:35.209995
ClockworkGold#8535,leave,The Poop(ing) Deck,1643687075.657173,2022-02-01T03:44:35.657216
ClockworkGold#8535,join,General,1643687075.6573157,2022-02-01T03:44:35.657336
DiceMaker#0286,leave,The Poop(ing) Deck,1643687075.725362,2022-02-01T03:44:35.725403
DiceMaker#0286,join,General,1643687075.7255006,2022-02-01T03:44:35.725520
Daniel the maniel#7678,leave,The Poop(ing) Deck,1643687076.2630043,2022-02-01T03:44:36.263051
Daniel the maniel#7678,join,General,1643687076.2631593,2022-02-01T03:44:36.263182
JOSH CARLSON#6495,leave,General,1643687095.9311388,2022-02-01T03:44:55.931187
JOSH CARLSON#6495,join,General,1643687099.5821157,2022-02-01T03:44:59.582163
AllRickyBobby#5706,leave,General,1643687127.2424698,2022-02-01T03:45:27.242520
AllRickyBobby#5706,join,General,1643687128.5955043,2022-02-01T03:45:28.595550
ClockworkGold#8535,leave,General,1643687161.1165917,2022-02-01T03:46:01.116634
ClockworkGold#8535,join,Study Bar 4,1643687161.116732,2022-02-01T03:46:01.116750
AllRickyBobby#5706,leave,General,1643687162.3409534,2022-02-01T03:46:02.341002
AllRickyBobby#5706,join,Study Bar 4,1643687162.3411086,2022-02-01T03:46:02.341130
ClockworkGold#8535,leave,Study Bar 4,1643687850.3526158,2022-02-01T03:57:30.352667
AllRickyBobby#5706,leave,Study Bar 4,1643687850.878881,2022-02-01T03:57:30.878909
AllRickyBobby#5706,join,General,1643687850.8789718,2022-02-01T03:57:30.878984
AllRickyBobby#5706,leave,General,1643687896.4499636,2022-02-01T03:58:16.450012
AllRickyBobby#5706,join,General,1643687899.1423469,2022-02-01T03:58:19.142393
tomlins212#4429,join,Gamer 3,1643688022.5366626,2022-02-01T04:00:22.536691
AllRickyBobby#5706,leave,General,1643688662.5431366,2022-02-01T04:11:02.543184
Daniel the maniel#7678,leave,General,1643689153.3104184,2022-02-01T04:19:13.310469
DiceMaker#0286,leave,General,1643689183.267884,2022-02-01T04:19:43.267928
Colton R#7712,join,General,1643690507.1531107,2022-02-01T04:41:47.153160
Peter#9962,leave,General,1643691829.4948332,2022-02-01T05:03:49.494892
Peter#9962,join,General,1643691853.3397114,2022-02-01T05:04:13.339757
Colton R#7712,leave,General,1643692054.6743875,2022-02-01T05:07:34.674436
Colton R#7712,join,General,1643692057.2878542,2022-02-01T05:07:37.287900
izzyhlx#2282,join,General,1643692107.0993297,2022-02-01T05:08:27.099371
Peter#9962,leave,General,1643692765.7757838,2022-02-01T05:19:25.775832
Colton R#7712,leave,General,1643693317.7837317,2022-02-01T05:28:37.783779
Colton R#7712,join,General,1643694802.325723,2022-02-01T05:53:22.325763
Liam Straub#3257,leave,Gamer 3,1643695561.9084656,2022-02-01T06:06:01.908502
tomlins212#4429,leave,Gamer 3,1643695562.8115754,2022-02-01T06:06:02.811622
Tangent#0184,leave,Gamer 3,1643695565.8981004,2022-02-01T06:06:05.898148
Tangent#0184,join,General,1643695565.8982542,2022-02-01T06:06:05.898276
izzyhlx#2282,leave,General,1643695856.8016245,2022-02-01T06:10:56.801657
Annabelle B#6621,leave,General,1643695945.1779106,2022-02-01T06:12:25.177957
DrDooglestein#0148,leave,General,1643695946.074243,2022-02-01T06:12:26.074283
Colton R#7712,leave,General,1643695950.4878469,2022-02-01T06:12:30.487894
Tangent#0184,leave,General,1643695975.6547983,2022-02-01T06:12:55.654850
JOSH CARLSON#6495,leave,General,1643696045.0534623,2022-02-01T06:14:05.053504
nacnud4444#1062,join,Gamer 3,1643750465.6806514,2022-02-01T21:21:05.680697
nacnud4444#1062,leave,Gamer 3,1643750921.2565587,2022-02-01T21:28:41.256587
donwersa#8598,join,Gamer 3,1643848132.7810147,2022-02-03T00:28:52.781067
Iron Horse#7419,join,Gamer 3,1643848204.0423908,2022-02-03T00:30:04.042418
Luke L#0751,join,Gamer 3,1643849244.0984986,2022-02-03T00:47:24.098527
Daniel the maniel#7678,join,Gamer 3,1643849735.3629375,2022-02-03T00:55:35.362977
Daniel the maniel#7678,leave,Gamer 3,1643849787.3277376,2022-02-03T00:56:27.327779
Daniel the maniel#7678,join,Gamer 3,1643849798.630298,2022-02-03T00:56:38.630348
Peter#9962,join,Gamer 3,1643849834.9554567,2022-02-03T00:57:14.955501
nacnud4444#1062,join,Gamer 3,1643850129.6993947,2022-02-03T01:02:09.699527
Luke L#0751,leave,Gamer 3,1643850725.268744,2022-02-03T01:12:05.268785
JOSH CARLSON#6495,join,Gamer 3,1643850965.236419,2022-02-03T01:16:05.236458
Annabelle B#6621,join,Gamer 3,1643851318.4553332,2022-02-03T01:21:58.455371
Annabelle B#6621,leave,Gamer 3,1643851659.6855254,2022-02-03T01:27:39.685569
Daniel the maniel#7678,leave,Gamer 3,1643851925.0374236,2022-02-03T01:32:05.037464
Daniel the maniel#7678,join,Asleep,1643851925.0375566,2022-02-03T01:32:05.037575
nacnud4444#1062,leave,Gamer 3,1643852070.1409605,2022-02-03T01:34:30.140998
Liam Straub#3257,join,Gamer 3,1643852310.4443302,2022-02-03T01:38:30.444370
Peter#9962,leave,Gamer 3,1643852528.84062,2022-02-03T01:42:08.840666
Peter#9962,join,Gamer 3,1643852531.388913,2022-02-03T01:42:11.388959
jazzy#0143,join,Gamer 3,1643852586.231432,2022-02-03T01:43:06.231477
Annabelle B#6621,join,Gamer 3,1643853237.4533815,2022-02-03T01:53:57.453423
Luke L#0751,join,Gamer 3,1643853654.6674478,2022-02-03T02:00:54.667490
Liam Straub#3257,leave,Gamer 3,1643853781.6535122,2022-02-03T02:03:01.653573
Liam Straub#3257,join,Codimg Zoney,1643853781.6536963,2022-02-03T02:03:01.653719
donwersa#8598,leave,Gamer 3,1643853783.4777262,2022-02-03T02:03:03.477772
donwersa#8598,join,Codimg Zoney,1643853783.4778936,2022-02-03T02:03:03.477934
jazzy#0143,leave,Gamer 3,1643853784.766256,2022-02-03T02:03:04.766289
jazzy#0143,join,Codimg Zoney,1643853784.7663658,2022-02-03T02:03:04.766381
Luke L#0751,leave,Gamer 3,1643853992.7099025,2022-02-03T02:06:32.709944
tomlins212#4429,join,Codimg Zoney,1643855996.9610384,2022-02-03T02:39:56.961082
Annabelle B#6621,leave,Gamer 3,1643856996.0367546,2022-02-03T02:56:36.036797
Annabelle B#6621,join,Gamer 3,1643858254.9023764,2022-02-03T03:17:34.902404
izzyhlx#2282,join,Gamer 3,1643858336.0252602,2022-02-03T03:18:56.025310
donwersa#8598,leave,Codimg Zoney,1643859939.495788,2022-02-03T03:45:39.495849
Tangent#0184,join,Gamer 3,1643860549.0874553,2022-02-03T03:55:49.087495
DiceMaker#0286,join,Gamer 3,1643860565.7968173,2022-02-03T03:56:05.796870
Iron Horse#7419,leave,Gamer 3,1643861330.2274134,2022-02-03T04:08:50.227442
JOSH CARLSON#6495,leave,Gamer 3,1643862222.6637645,2022-02-03T04:23:42.663805
JOSH CARLSON#6495,join,Gamer 3,1643862242.50151,2022-02-03T04:24:02.501566
izzyhlx#2282,leave,Gamer 3,1643862242.6277711,2022-02-03T04:24:02.627812
Daniel the maniel#7678,leave,Asleep,1643862852.9439912,2022-02-03T04:34:12.944037
Daniel the maniel#7678,join,Gamer 3,1643862852.944145,2022-02-03T04:34:12.944165
Peter#9962,leave,Gamer 3,1643863484.9608645,2022-02-03T04:44:44.960905
Liam Straub#3257,leave,Codimg Zoney,1643863496.6238184,2022-02-03T04:44:56.623866
tomlins212#4429,leave,Codimg Zoney,1643863497.32018,2022-02-03T04:44:57.320207
jazzy#0143,leave,Codimg Zoney,1643863498.6802251,2022-02-03T04:44:58.680271
Annabelle B#6621,leave,Gamer 3,1643863721.6237447,2022-02-03T04:48:41.623790
Daniel the maniel#7678,leave,Gamer 3,1643868136.8388402,2022-02-03T06:02:16.838887
DiceMaker#0286,leave,Gamer 3,1643871036.5370111,2022-02-03T06:50:36.537040
Tangent#0184,leave,Gamer 3,1643872523.0436122,2022-02-03T07:15:23.043653
JOSH CARLSON#6495,leave,Gamer 3,1643872523.1055832,2022-02-03T07:15:23.105676
Tangent#0184,join,Gamer 3,1643908722.1923816,2022-02-03T17:18:42.192421
Tangent#0184,leave,Gamer 3,1643908722.6267815,2022-02-03T17:18:42.626824
Tangent#0184,join,General,1643908722.6269302,2022-02-03T17:18:42.626951
Tangent#0184,leave,General,1643911328.4742026,2022-02-03T18:02:08.474251
Tangent#0184,join,General,1643926865.5859735,2022-02-03T22:21:05.586018
DiceMaker#0286,join,General,1643929082.6645703,2022-02-03T22:58:02.664609
DiceMaker#0286,leave,General,1643930730.8105068,2022-02-03T23:25:30.810547
Tangent#0184,leave,General,1643931284.3142252,2022-02-03T23:34:44.314271
Tangent#0184,join,Asleep,1643931284.3143735,2022-02-03T23:34:44.314395
donwersa#8598,join,Gamer 3,1643933486.586958,2022-02-04T00:11:26.587003
Tangent#0184,leave,Asleep,1643933757.7146068,2022-02-04T00:15:57.714652
Tangent#0184,join,Gamer 3,1643933757.7147634,2022-02-04T00:15:57.714785
jazzy#0143,join,Gamer 3,1643933989.9530048,2022-02-04T00:19:49.953042
Liam Straub#3257,join,Gamer 3,1643934370.1463616,2022-02-04T00:26:10.146407
